times,gctimes,bytes,allocs
0.002847997,0.0,2.085376e6,10028.0
0.002686458,0.0,2.084864e6,10028.0
0.002857187,0.0,2.084736e6,10028.0
0.002842526,0.0,2.085504e6,10028.0
0.0028535770000000004,0.0,2.085248e6,10028.0
0.002850581,0.0,2.08512e6,10028.0
0.002848185,0.0,2.08544e6,10028.0
0.0029574410000000003,0.0,2.085568e6,10028.0
0.0028958300000000003,0.0,2.084352e6,10028.0
0.002847909,0.0,2.08576e6,10028.0
0.002959039,0.0,2.085248e6,10028.0
0.19992583100000003,0.9802792366535168,2.084928e6,10028.0
0.0018134210000000002,0.0,2.084352e6,10028.0
0.001819061,0.0,2.08544e6,10028.0
0.0018149320000000002,0.0,2.085312e6,10028.0
0.001793286,0.0,2.085056e6,10028.0
0.0018097620000000001,0.0,2.084544e6,10028.0
0.0018071970000000002,0.0,2.084864e6,10028.0
0.001865717,0.0,2.08544e6,10028.0
0.0018719910000000001,0.0,2.084352e6,10028.0
0.001814814,0.0,2.085184e6,10028.0
0.0017850580000000002,0.0,2.085056e6,10028.0
0.001807762,0.0,2.085696e6,10028.0
0.001783765,0.0,2.084992e6,10028.0
0.0018062080000000001,0.0,2.085248e6,10028.0
0.0018477620000000002,0.0,2.08512e6,10028.0
0.001767565,0.0,2.084352e6,10028.0
0.001866964,0.0,2.084288e6,10028.0
0.001815923,0.0,2.084992e6,10028.0
0.001947092,0.0,2.084224e6,10028.0
0.0017910480000000002,0.0,2.085312e6,10028.0
0.001906724,0.0,2.08544e6,10028.0
0.0017728020000000002,0.0,2.085632e6,10028.0
0.0018737480000000002,0.0,2.084608e6,10028.0
0.0018373170000000002,0.0,2.08544e6,10028.0
0.001805455,0.0,2.084288e6,10028.0
0.001822875,0.0,2.085568e6,10028.0
0.0017594470000000001,0.0,2.084672e6,10028.0
0.001821815,0.0,2.084608e6,10028.0
0.0019042660000000002,0.0,2.085696e6,10028.0
0.001778978,0.0,2.084288e6,10028.0
0.001759048,0.0,2.085312e6,10028.0
0.0018273830000000001,0.0,2.084928e6,10028.0
0.002251425,0.0,2.085504e6,10028.0
0.002677806,0.0,2.084672e6,10028.0
0.0027039580000000002,0.0,2.085632e6,10028.0
0.002564541,0.0,2.08544e6,10028.0
0.002575266,0.0,2.08512e6,10028.0
0.019253598,0.8560727714373179,2.085056e6,10028.0
0.00198481,0.0,2.084608e6,10028.0
0.0020951480000000002,0.0,2.085248e6,10028.0
0.0018733410000000002,0.0,2.084608e6,10028.0
0.001958336,0.0,2.085248e6,10028.0
0.001845994,0.0,2.084672e6,10028.0
0.0018940430000000002,0.0,2.0848e6,10028.0
0.001945298,0.0,2.085312e6,10028.0
0.001948847,0.0,2.085632e6,10028.0
0.001868775,0.0,2.085056e6,10028.0
0.0018922740000000002,0.0,2.08448e6,10028.0
0.001795731,0.0,2.0848e6,10028.0
0.00177808,0.0,2.085056e6,10028.0
0.0018371420000000002,0.0,2.085184e6,10028.0
0.0018290060000000002,0.0,2.0848e6,10028.0
0.001982952,0.0,2.085184e6,10028.0
0.001739499,0.0,2.084672e6,10028.0
0.0019319060000000002,0.0,2.08512e6,10028.0
0.0017893260000000002,0.0,2.085632e6,10028.0
0.0019117160000000002,0.0,2.084736e6,10028.0
0.0017512990000000002,0.0,2.08416e6,10028.0
0.0018580250000000001,0.0,2.084544e6,10028.0
0.003145928,0.39338694337569075,2.085056e6,10028.0
0.0019030310000000001,0.0,2.08512e6,10028.0
0.001727374,0.0,2.084416e6,10028.0
0.001906417,0.0,2.085376e6,10028.0
0.00174186,0.0,2.084736e6,10028.0
0.001953568,0.0,2.085056e6,10028.0
0.001723441,0.0,2.085568e6,10028.0
0.0018244950000000002,0.0,2.08416e6,10028.0
0.001785143,0.0,2.084928e6,10028.0
0.001861168,0.0,2.085184e6,10028.0
0.001831942,0.0,2.085696e6,10028.0
0.001959906,0.0,2.084864e6,10028.0
0.0018396450000000002,0.0,2.085056e6,10028.0
0.0017326630000000002,0.0,2.085056e6,10028.0
0.0019335510000000001,0.0,2.085632e6,10028.0
0.001736686,0.0,2.084416e6,10028.0
0.0019184080000000001,0.0,2.085248e6,10028.0
0.001751444,0.0,2.084672e6,10028.0
0.001878513,0.0,2.085312e6,10028.0
0.0017886970000000001,0.0,2.085504e6,10028.0
0.0018019520000000001,0.0,2.085184e6,10028.0
0.001808078,0.0,2.085056e6,10028.0
0.003181033,0.39046498417338016,2.085184e6,10028.0
0.0018152860000000002,0.0,2.085248e6,10028.0
0.001957616,0.0,2.084864e6,10028.0
0.0017376910000000002,0.0,2.084992e6,10028.0
0.001856989,0.0,2.085888e6,10028.0
0.001773891,0.0,2.085568e6,10028.0
0.001818916,0.0,2.085312e6,10028.0
0.0018114460000000002,0.0,2.085312e6,10028.0
0.001775106,0.0,2.084928e6,10028.0
0.001845426,0.0,2.084608e6,10028.0
0.0017434800000000002,0.0,2.086016e6,10028.0
0.001953339,0.0,2.08544e6,10028.0
0.001742178,0.0,2.085312e6,10028.0
0.0018557530000000001,0.0,2.084992e6,10028.0
0.0018013660000000002,0.0,2.085504e6,10028.0
0.001765391,0.0,2.085888e6,10028.0
0.0017379250000000002,0.0,2.08544e6,10028.0
0.0017373120000000002,0.0,2.084992e6,10028.0
0.0017567280000000002,0.0,2.084928e6,10028.0
0.0017463140000000001,0.0,2.08512e6,10028.0
0.0017766980000000002,0.0,2.084864e6,10028.0
0.0017467630000000001,0.0,2.08512e6,10028.0
0.0029672820000000003,0.37056774516207086,2.08512e6,10028.0
0.001891043,0.0,2.084864e6,10028.0
0.00178395,0.0,2.085056e6,10028.0
0.001722498,0.0,2.085248e6,10028.0
0.0019136700000000001,0.0,2.085376e6,10028.0
0.0017369570000000001,0.0,2.084928e6,10028.0
0.001806082,0.0,2.085824e6,10028.0
0.0017997150000000001,0.0,2.085184e6,10028.0
0.0018070900000000001,0.0,2.084928e6,10028.0
0.001774146,0.0,2.08544e6,10028.0
0.00177976,0.0,2.085632e6,10028.0
0.001786114,0.0,2.08544e6,10028.0
0.001770894,0.0,2.084928e6,10028.0
0.00191733,0.0,2.08512e6,10028.0
0.001728612,0.0,2.085248e6,10028.0
0.0018773910000000002,0.0,2.085568e6,10028.0
0.0017272580000000002,0.0,2.085056e6,10028.0
0.0018326630000000002,0.0,2.085248e6,10028.0
0.0017736090000000002,0.0,2.085184e6,10028.0
0.0017439500000000002,0.0,2.085056e6,10028.0
0.001736839,0.0,2.085696e6,10028.0
0.001745578,0.0,2.08512e6,10028.0
0.002906997,0.36485830566732613,2.0848e6,10028.0
0.0017493580000000001,0.0,2.084928e6,10028.0
0.0017379300000000002,0.0,2.084992e6,10028.0
0.001739283,0.0,2.084992e6,10028.0
0.001727362,0.0,2.0848e6,10028.0
0.001747105,0.0,2.085632e6,10028.0
0.0018586260000000002,0.0,2.084928e6,10028.0
0.001837571,0.0,2.085504e6,10028.0
0.0017661430000000002,0.0,2.085056e6,10028.0
0.0017445100000000001,0.0,2.085568e6,10028.0
0.0017504550000000002,0.0,2.084544e6,10028.0
0.001730477,0.0,2.085568e6,10028.0
0.0018363250000000002,0.0,2.085568e6,10028.0
0.001801541,0.0,2.085312e6,10028.0
0.0017339150000000002,0.0,2.084608e6,10028.0
0.001765857,0.0,2.08544e6,10028.0
0.0017298230000000001,0.0,2.084992e6,10028.0
0.0017713820000000002,0.0,2.085504e6,10028.0
0.0017791430000000002,0.0,2.085184e6,10028.0
0.0017497950000000002,0.0,2.084352e6,10028.0
0.001734412,0.0,2.085056e6,10028.0
0.0017427170000000002,0.0,2.085376e6,10028.0
0.0029239730000000003,0.3624732512919921,2.085248e6,10028.0
0.001754539,0.0,2.0848e6,10028.0
0.0017250750000000002,0.0,2.084672e6,10028.0
0.001738085,0.0,2.085184e6,10028.0
0.001734251,0.0,2.085376e6,10028.0
0.001726026,0.0,2.084288e6,10028.0
0.001758,0.0,2.085056e6,10028.0
0.0017327080000000001,0.0,2.084864e6,10028.0
0.0017486880000000002,0.0,2.085056e6,10028.0
0.0017264910000000001,0.0,2.085248e6,10028.0
0.001750969,0.0,2.084608e6,10028.0
0.0017412060000000001,0.0,2.08544e6,10028.0
0.0018237460000000002,0.0,2.084544e6,10028.0
0.001758615,0.0,2.085248e6,10028.0
0.0017425460000000002,0.0,2.085312e6,10028.0
0.001771229,0.0,2.084864e6,10028.0
0.0017443810000000001,0.0,2.084992e6,10028.0
0.001761212,0.0,2.085312e6,10028.0
0.0018541400000000002,0.0,2.085248e6,10028.0
0.001745039,0.0,2.085248e6,10028.0
0.001766923,0.0,2.08448e6,10028.0
0.0017302690000000002,0.0,2.084672e6,10028.0
0.0029320600000000002,0.35835658206175863,2.085056e6,10028.0
0.001759197,0.0,2.085312e6,10028.0
0.001747101,0.0,2.0848e6,10028.0
0.0017385920000000002,0.0,2.085056e6,10028.0
0.001749221,0.0,2.084928e6,10028.0
0.0017344770000000001,0.0,2.085376e6,10028.0
0.001759846,0.0,2.085568e6,10028.0
0.001752372,0.0,2.084992e6,10028.0
0.001746069,0.0,2.08544e6,10028.0
0.001730669,0.0,2.085632e6,10028.0
0.001749586,0.0,2.08448e6,10028.0
0.0017341530000000002,0.0,2.085184e6,10028.0
0.0017393950000000001,0.0,2.085184e6,10028.0
0.0018593470000000001,0.0,2.085184e6,10028.0
0.001848922,0.0,2.085184e6,10028.0
0.0018940850000000002,0.0,2.08512e6,10028.0
0.0017493670000000002,0.0,2.0848e6,10028.0
0.001803518,0.0,2.08448e6,10028.0
0.001834361,0.0,2.085632e6,10028.0
0.0018027070000000002,0.0,2.084672e6,10028.0
0.0017936,0.0,2.085312e6,10028.0
0.001768624,0.0,2.085248e6,10028.0
0.0029955100000000003,0.3578215395708911,2.085248e6,10028.0
0.0018847220000000001,0.0,2.085824e6,10028.0
0.001767544,0.0,2.08512e6,10028.0
0.0017839750000000001,0.0,2.084672e6,10028.0
0.001782387,0.0,2.08448e6,10028.0
0.0017306210000000001,0.0,2.085248e6,10028.0
0.001736899,0.0,2.084864e6,10028.0
0.0017255690000000001,0.0,2.084672e6,10028.0
0.0017645050000000002,0.0,2.08544e6,10028.0
0.001735067,0.0,2.085184e6,10028.0
0.0017505830000000002,0.0,2.0848e6,10028.0
0.001729197,0.0,2.0848e6,10028.0
0.001737552,0.0,2.084224e6,10028.0
0.001739012,0.0,2.085248e6,10028.0
0.0017285640000000001,0.0,2.084736e6,10028.0
0.001761273,0.0,2.084864e6,10028.0
0.001728495,0.0,2.084288e6,10028.0
0.001740065,0.0,2.085184e6,10028.0
0.0017405160000000001,0.0,2.08448e6,10028.0
0.0017441980000000002,0.0,2.08416e6,10028.0
0.0017315450000000001,0.0,2.085184e6,10028.0
0.0017397950000000001,0.0,2.084928e6,10028.0
0.00294904,0.36176688006944635,2.085056e6,10028.0
0.0018531830000000002,0.0,2.0848e6,10028.0
0.001741874,0.0,2.084928e6,10028.0
0.0018487210000000002,0.0,2.085504e6,10028.0
0.001852562,0.0,2.084992e6,10028.0
0.0018525120000000002,0.0,2.085184e6,10028.0
0.0018699650000000001,0.0,2.085632e6,10028.0
0.001777668,0.0,2.084864e6,10028.0
0.001851989,0.0,2.084672e6,10028.0
0.0017327870000000002,0.0,2.08544e6,10028.0
0.004882502,0.0,2.084672e6,10028.0
0.001818237,0.0,2.084928e6,10028.0
0.0017512970000000002,0.0,2.084928e6,10028.0
0.001850796,0.0,2.08576e6,10028.0
