times,gctimes,bytes,allocs
0.001792799658,0.12371839095922005,2.084833472e6,20042.0
0.001733101368,0.07391005186720273,2.08483008e6,20042.0
0.0016994015840000002,0.0642436649629485,2.084817088e6,20042.0
0.001717397914,0.06941784313824431,2.084815808e6,20042.0
0.0017048039830000002,0.06586878909233519,2.084831808e6,20042.0
0.001713233475,0.0696173573190309,2.084822784e6,20042.0
0.001730480782,0.06643682506957768,2.084822464e6,20042.0
0.0017051802810000001,0.06422914000376011,2.084813056e6,20042.0
0.0017325311170000002,0.06817672123807517,2.084826304e6,20042.0
0.001701524424,0.06499353664288042,2.084821696e6,20042.0
0.002056828705,0.19755242768259595,2.08483296e6,20042.0
0.0017394018930000001,0.08531330430143438,2.084829888e6,20042.0
0.0017372005330000002,0.0814953324677572,2.084819072e6,20042.0
0.0017297849950000002,0.08157487803852756,2.08484128e6,20042.0
0.001759592129,0.0843152430355069,2.084831744e6,20042.0
0.001736617112,0.08266940651912683,2.084816448e6,20042.0
0.0017330440630000002,0.08014697200460044,2.084801792e6,20042.0
0.0017300705620000001,0.0799504222764759,2.084816448e6,20042.0
0.0017329051670000003,0.08035219967694862,2.084838592e6,20042.0
0.001724450523,0.07652641826477036,2.084827456e6,20042.0
0.001731723997,0.07889552390374366,2.084834048e6,20042.0
0.00172725572,0.0791117976439528,2.084825856e6,20042.0
0.001726322694,0.07650222027377229,2.084842368e6,20042.0
0.001708637109,0.06896954559822802,2.084821632e6,20042.0
0.00171305842,0.06793681910743009,2.084809984e6,20042.0
0.0017353604670000001,0.07150350452232584,2.084816512e6,20042.0
0.0017141486010000002,0.06826153632872813,2.084825472e6,20042.0
0.0020859525160000004,0.20234602070874752,2.084838656e6,20042.0
0.0017499265570000001,0.08719853206959474,2.084805056e6,20042.0
0.001754944046,0.086676023857686,2.084847744e6,20042.0
0.0017456826950000002,0.0854946574354396,2.084832e6,20042.0
0.0017416958100000002,0.084028089841934,2.084823488e6,20042.0
0.0017460846900000002,0.08435207744705671,2.08479968e6,20042.0
0.0017456139980000002,0.08362344376663276,2.0848304e6,20042.0
0.001737595246,0.08136651002324392,2.084828736e6,20042.0
0.0017349706620000001,0.07897030364885789,2.084800576e6,20042.0
0.0017260241890000002,0.0758069984383052,2.0848448e6,20042.0
0.00173256797,0.07751057351014055,2.084806784e6,20042.0
0.001729277646,0.0774185194087682,2.084811968e6,20042.0
0.001760320763,0.08170970940254711,2.084831552e6,20042.0
0.001737680673,0.07955059128404082,2.084827456e6,20042.0
0.0017285061960000002,0.07677712426319819,2.084824768e6,20042.0
0.001726975018,0.07493639783502647,2.084829824e6,20042.0
0.00172274133,0.07512850695931234,2.084844096e6,20042.0
0.001737803431,0.07730615649820294,2.0847904e6,20042.0
0.002095090492,0.20264848111391268,2.084853568e6,20042.0
0.0017534878580000002,0.08923687055265597,2.084809344e6,20042.0
0.00174451641,0.08593381589342573,2.084813696e6,20042.0
0.0017391612630000002,0.08499470241478119,2.084836096e6,20042.0
0.0017449399010000001,0.0860762585083439,2.08483456e6,20042.0
0.001735438931,0.08357093724780569,2.084833216e6,20042.0
0.001735378665,0.08113411317062608,2.084814016e6,20042.0
0.001739159369,0.08111081107024183,2.084839808e6,20042.0
0.0017321753590000002,0.07954785252201478,2.084800448e6,20042.0
0.0017338658420000001,0.07942663247875438,2.08483136e6,20042.0
0.001732375246,0.07774100692731788,2.084840448e6,20042.0
0.001741156798,0.07964920170274062,2.08482656e6,20042.0
0.001762661429,0.08128429977689153,2.084835008e6,20042.0
