times,gctimes,memory,allocs
2320.0,0.0,2576,19
10701.0,0.0,2576,19
4287.0,0.0,2576,19
1289.0,0.0,2576,19
1141.0,0.0,2576,19
2996.0,0.0,2576,19
1931.0,0.0,2576,19
1334.0,0.0,2576,19
1139.0,0.0,2576,19
1656.0,0.0,2576,19
1577.0,0.0,2576,19
1148.0,0.0,2576,19
1918.0,0.0,2576,19
3154.0,0.0,2576,19
1143.0,0.0,2576,19
1159.0,0.0,2576,19
2936.0,0.0,2576,19
1283.0,0.0,2576,19
1157.0,0.0,2576,19
1163.0,0.0,2576,19
1335.0,0.0,2576,19
1125.0,0.0,2576,19
1127.0,0.0,2576,19
1350.0,0.0,2576,19
1164.0,0.0,2576,19
3035.0,0.0,2576,19
1161.0,0.0,2576,19
1589.0,0.0,2576,19
1141.0,0.0,2576,19
2862.0,0.0,2576,19
1134.0,0.0,2576,19
1127.0,0.0,2576,19
1177.0,0.0,2576,19
2686.0,0.0,2576,19
2918.0,0.0,2576,19
1124.0,0.0,2576,19
1416.0,0.0,2576,19
1150.0,0.0,2576,19
1278.0,0.0,2576,19
1145.0,0.0,2576,19
3019.0,0.0,2576,19
1195.0,0.0,2576,19
3070.0,0.0,2576,19
1240.0,0.0,2576,19
2787.0,0.0,2576,19
1148.0,0.0,2576,19
2787.0,0.0,2576,19
1135.0,0.0,2576,19
2858.0,0.0,2576,19
1128.0,0.0,2576,19
2862.0,0.0,2576,19
1157.0,0.0,2576,19
1123.0,0.0,2576,19
1129.0,0.0,2576,19
1246.0,0.0,2576,19
1252.0,0.0,2576,19
1343.0,0.0,2576,19
1285.0,0.0,2576,19
1303.0,0.0,2576,19
1124.0,0.0,2576,19
1437.0,0.0,2576,19
1147.0,0.0,2576,19
2747.0,0.0,2576,19
1148.0,0.0,2576,19
2746.0,0.0,2576,19
1253.0,0.0,2576,19
2713.0,0.0,2576,19
1129.0,0.0,2576,19
1122.0,0.0,2576,19
1139.0,0.0,2576,19
1411.0,0.0,2576,19
2950.0,0.0,2576,19
1163.0,0.0,2576,19
1431.0,0.0,2576,19
1131.0,0.0,2576,19
2774.0,0.0,2576,19
1141.0,0.0,2576,19
1149.0,0.0,2576,19
1149.0,0.0,2576,19
2979.0,0.0,2576,19
1132.0,0.0,2576,19
2864.0,0.0,2576,19
1136.0,0.0,2576,19
1146.0,0.0,2576,19
1243.0,0.0,2576,19
1312.0,0.0,2576,19
1142.0,0.0,2576,19
1495.0,0.0,2576,19
1131.0,0.0,2576,19
1532.0,0.0,2576,19
1138.0,0.0,2576,19
1127.0,0.0,2576,19
1132.0,0.0,2576,19
2869.0,0.0,2576,19
2738.0,0.0,2576,19
1137.0,0.0,2576,19
1294.0,0.0,2576,19
2706.0,0.0,2576,19
1141.0,0.0,2576,19
1129.0,0.0,2576,19
1225.0,0.0,2576,19
1231.0,0.0,2576,19
1437.0,0.0,2576,19
1142.0,0.0,2576,19
1288.0,0.0,2576,19
1342.0,0.0,2576,19
1253.0,0.0,2576,19
1284.0,0.0,2576,19
1236.0,0.0,2576,19
2874.0,0.0,2576,19
1248.0,0.0,2576,19
1154.0,0.0,2576,19
1139.0,0.0,2576,19
2769.0,0.0,2576,19
1146.0,0.0,2576,19
1157.0,0.0,2576,19
1140.0,0.0,2576,19
3022.0,0.0,2576,19
1174.0,0.0,2576,19
1247.0,0.0,2576,19
1466.0,0.0,2576,19
3304.0,0.0,2576,19
1156.0,0.0,2576,19
1231.0,0.0,2576,19
2877.0,0.0,2576,19
2741.0,0.0,2576,19
1141.0,0.0,2576,19
1152.0,0.0,2576,19
2763.0,0.0,2576,19
1172.0,0.0,2576,19
1355.0,0.0,2576,19
1396.0,0.0,2576,19
2993.0,0.0,2576,19
1129.0,0.0,2576,19
1135.0,0.0,2576,19
3068.0,0.0,2576,19
2813.0,0.0,2576,19
1136.0,0.0,2576,19
1153.0,0.0,2576,19
2960.0,0.0,2576,19
2702.0,0.0,2576,19
1133.0,0.0,2576,19
1148.0,0.0,2576,19
2900.0,0.0,2576,19
1122.0,0.0,2576,19
1104.0,0.0,2576,19
1136.0,0.0,2576,19
1667.0,0.0,2576,19
1388.0,0.0,2576,19
1292.0,0.0,2576,19
1431.0,0.0,2576,19
1160.0,0.0,2576,19
3235.0,0.0,2576,19
1121.0,0.0,2576,19
3224.0,0.0,2576,19
1252.0,0.0,2576,19
2822.0,0.0,2576,19
1160.0,0.0,2576,19
1215.0,0.0,2576,19
1143.0,0.0,2576,19
1121.0,0.0,2576,19
1224.0,0.0,2576,19
1121.0,0.0,2576,19
3027.0,0.0,2576,19
1138.0,0.0,2576,19
3071.0,0.0,2576,19
1245.0,0.0,2576,19
2745.0,0.0,2576,19
1184.0,0.0,2576,19
2752.0,0.0,2576,19
1149.0,0.0,2576,19
2755.0,0.0,2576,19
1170.0,0.0,2576,19
2928.0,0.0,2576,19
1161.0,0.0,2576,19
1187.0,0.0,2576,19
1886.0,0.0,2576,19
1243.0,0.0,2576,19
1215.0,0.0,2576,19
3057.0,0.0,2576,19
1564.0,0.0,2576,19
1193.0,0.0,2576,19
1233.0,0.0,2576,19
4811.0,0.0,2576,19
1434.0,0.0,2576,19
1136.0,0.0,2576,19
1195.0,0.0,2576,19
3415.0,0.0,2576,19
