times,gctimes,memory,allocs
1.812851e6,0.0,2083840,10028
1.83475e6,0.0,2083840,10028
1.761697e6,0.0,2083840,10028
1.902138e6,0.0,2083840,10028
1.913474e6,0.0,2083840,10028
1.891871e6,0.0,2083840,10028
1.865485e6,0.0,2083840,10028
1.954732e6,0.0,2083840,10028
1.829672e6,0.0,2083840,10028
1.982356e6,0.0,2083840,10028
1.818054e6,0.0,2083840,10028
1.815312e6,0.0,2083840,10028
1.854867e6,0.0,2083840,10028
8.748159e6,6.778762e6,2083840,10028
1.797491e6,0.0,2083840,10028
1.95497e6,0.0,2083840,10028
1.906035e6,0.0,2083840,10028
1.841324e6,0.0,2083840,10028
1.779674e6,0.0,2083840,10028
1.771508e6,0.0,2083840,10028
1.842138e6,0.0,2083840,10028
1.919914e6,0.0,2083840,10028
1.868537e6,0.0,2083840,10028
1.875531e6,0.0,2083840,10028
1.805294e6,0.0,2083840,10028
1.900871e6,0.0,2083840,10028
1.933061e6,0.0,2083840,10028
1.958411e6,0.0,2083840,10028
1.812971e6,0.0,2083840,10028
1.984607e6,0.0,2083840,10028
1.944407e6,0.0,2083840,10028
1.962343e6,0.0,2083840,10028
1.834127e6,0.0,2083840,10028
1.86824e6,0.0,2083840,10028
1.807681e6,0.0,2083840,10028
7.610975e6,5.605862e6,2083840,10028
1.765772e6,0.0,2083840,10028
1.778813e6,0.0,2083840,10028
1.868086e6,0.0,2083840,10028
1.857064e6,0.0,2083840,10028
1.852983e6,0.0,2083840,10028
1.85627e6,0.0,2083840,10028
1.824497e6,0.0,2083840,10028
1.862459e6,0.0,2083840,10028
1.847222e6,0.0,2083840,10028
1.847219e6,0.0,2083840,10028
1.858595e6,0.0,2083840,10028
1.8409e6,0.0,2083840,10028
1.819249e6,0.0,2083840,10028
1.864609e6,0.0,2083840,10028
1.876877e6,0.0,2083840,10028
1.896272e6,0.0,2083840,10028
1.807949e6,0.0,2083840,10028
1.849918e6,0.0,2083840,10028
1.842922e6,0.0,2083840,10028
1.85254e6,0.0,2083840,10028
1.974249e6,0.0,2083840,10028
3.193546e6,1.280097e6,2083840,10028
1.773623e6,0.0,2083840,10028
1.796137e6,0.0,2083840,10028
1.840458e6,0.0,2083840,10028
1.852703e6,0.0,2083840,10028
1.819025e6,0.0,2083840,10028
1.854933e6,0.0,2083840,10028
1.867844e6,0.0,2083840,10028
1.854809e6,0.0,2083840,10028
1.854366e6,0.0,2083840,10028
1.826655e6,0.0,2083840,10028
1.833067e6,0.0,2083840,10028
1.961153e6,0.0,2083840,10028
1.860988e6,0.0,2083840,10028
1.814329e6,0.0,2083840,10028
1.859681e6,0.0,2083840,10028
1.843894e6,0.0,2083840,10028
1.816745e6,0.0,2083840,10028
1.844188e6,0.0,2083840,10028
1.896023e6,0.0,2083840,10028
1.855623e6,0.0,2083840,10028
1.851839e6,0.0,2083840,10028
1.860482e6,0.0,2083840,10028
